Stimulus_Pair,response,correct,Block,phase,pers,delay,rpred,caseid
vegan (1),m,1,6,train,0.0,5.0,11.0,19
vegan (2),m,1,6,train,0.0,7.0,12.0,19
vegan (4),z,1,6,train,0.0,6.0,12.0,19
vegan (3),z,1,6,train,0.0,6.0,12.0,19
vegan (6),z,1,6,train,0.0,6.0,11.0,19
animal (1),m,0,3,train,0.0,0.0,0.0,19
animal (2),m,0,3,train,0.0,0.0,0.0,19
animal (3),m,1,3,train,0.0,0.0,0.0,19
animal (1),z,1,3,train,0.0,0.0,0.0,19
animal (3),m,1,3,train,0.0,2.0,1.0,19
animal (2),z,1,3,train,0.0,0.0,0.0,19
animal (2),z,1,3,train,0.0,1.0,1.0,19
animal (3),z,0,3,train,0.0,3.0,2.0,19
animal (1),z,1,3,train,0.0,5.0,1.0,19
animal (1),z,1,3,train,0.0,1.0,2.0,19
animal (2),z,1,3,train,0.0,4.0,2.0,19
animal (3),m,1,3,train,0.0,7.0,2.0,19
animal (1),z,1,3,train,0.0,3.0,3.0,19
animal (3),m,1,3,train,0.0,2.0,3.0,19
animal (2),z,1,3,train,0.0,4.0,3.0,19
animal (2),z,1,3,train,0.0,1.0,4.0,19
animal (3),m,1,3,train,0.0,3.0,4.0,19
animal (1),z,1,3,train,0.0,5.0,4.0,19
animal (3),m,1,3,train,0.0,2.0,5.0,19
animal (2),m,0,3,train,1.0,4.0,5.0,19
animal (1),z,1,3,train,0.0,3.0,5.0,19
animal (1),z,1,3,train,0.0,1.0,6.0,19
animal (3),m,1,3,train,0.0,4.0,6.0,19
animal (2),z,1,3,train,0.0,8.0,5.0,19
animal (2),z,1,3,train,0.0,1.0,6.0,19
animal (3),m,1,3,train,0.0,3.0,7.0,19
animal (1),z,1,3,train,0.0,5.0,7.0,19
animal (3),m,1,3,train,0.0,2.0,8.0,19
animal (1),z,1,3,train,0.0,2.0,8.0,19
animal (2),z,1,3,train,0.0,5.0,7.0,19
animal (2),z,1,3,train,0.0,1.0,8.0,19
animal (3),m,1,3,train,0.0,4.0,9.0,19
animal (2),z,1,3,train,0.0,2.0,9.0,19
animal (1),z,1,3,train,0.0,5.0,9.0,19
animal (3),m,1,3,train,0.0,3.0,10.0,19
animal (1),z,1,3,train,0.0,2.0,10.0,19
fruits (6),m,0,6,train,0.0,0.0,0.0,19
fruits (1),m,1,6,train,0.0,0.0,0.0,19
fruits (5),m,1,6,train,0.0,0.0,0.0,19
fruits (4),m,0,6,train,0.0,0.0,0.0,19
fruits (2),m,1,6,train,0.0,0.0,0.0,19
fruits (3),m,0,6,train,0.0,0.0,0.0,19
fruits (3),z,1,6,train,0.0,0.0,0.0,19
fruits (6),z,1,6,train,0.0,0.0,0.0,19
fruits (4),m,0,6,train,1.0,0.0,0.0,19
fruits (5),m,1,6,train,0.0,7.0,1.0,19
fruits (1),m,1,6,train,0.0,9.0,1.0,19
fruits (2),m,1,6,train,0.0,7.0,1.0,19
fruits (1),m,1,6,train,0.0,2.0,2.0,19
fruits (3),z,1,6,train,0.0,7.0,1.0,19
fruits (2),z,0,6,train,0.0,3.0,2.0,19
fruits (6),m,0,6,train,1.0,8.0,1.0,19
fruits (5),m,1,6,train,0.0,7.0,2.0,19
fruits (4),z,1,6,train,0.0,0.0,0.0,19
fruits (5),m,1,6,train,0.0,2.0,3.0,19
fruits (2),z,0,6,train,1.0,8.0,2.0,19
fruits (6),m,0,6,train,1.0,13.0,1.0,19
fruits (1),m,1,6,train,0.0,9.0,3.0,19
fruits (4),z,1,6,train,0.0,5.0,1.0,19
fruits (3),z,1,6,train,0.0,10.0,2.0,19
fruits (6),z,1,6,train,0.0,17.0,1.0,19
fruits (5),m,1,6,train,0.0,7.0,4.0,19
fruits (2),z,0,6,train,1.0,15.0,2.0,19
fruits (3),z,1,6,train,0.0,4.0,3.0,19
fruits (4),z,1,6,train,0.0,6.0,2.0,19
fruits (1),z,0,6,train,0.0,8.0,4.0,19
fruits (6),z,1,6,train,0.0,6.0,2.0,19
fruits (3),z,1,6,train,0.0,4.0,4.0,19
fruits (4),m,0,6,train,1.0,4.0,3.0,19
fruits (1),m,1,6,train,0.0,12.0,4.0,19
fruits (2),m,1,6,train,0.0,23.0,2.0,19
fruits (5),m,1,6,train,0.0,10.0,5.0,19
fruits (2),m,1,6,train,0.0,2.0,3.0,19
fruits (3),z,1,6,train,0.0,6.0,5.0,19
fruits (5),m,1,6,train,0.0,3.0,6.0,19
fruits (4),z,1,6,train,0.0,11.0,3.0,19
fruits (1),m,1,6,train,0.0,7.0,5.0,19
fruits (6),m,0,6,train,1.0,11.0,3.0,19
fruits (2),m,1,6,train,0.0,6.0,4.0,19
fruits (1),m,1,6,train,0.0,3.0,6.0,19
fruits (4),z,1,6,train,0.0,5.0,4.0,19
fruits (3),z,1,6,train,0.0,8.0,6.0,19
fruits (5),z,0,6,train,0.0,8.0,7.0,19
fruits (6),z,1,6,train,0.0,17.0,3.0,19
fruits (3),z,1,6,train,0.0,3.0,7.0,19
fruits (2),m,1,6,train,0.0,7.0,5.0,19
fruits (6),z,1,6,train,0.0,3.0,4.0,19
fruits (1),m,1,6,train,0.0,8.0,7.0,19
fruits (4),z,1,6,train,0.0,8.0,5.0,19
fruits (5),m,1,6,train,0.0,15.0,7.0,19
fruits (2),m,1,6,train,0.0,5.0,6.0,19
fruits (6),z,1,6,train,0.0,5.0,5.0,19
fruits (3),z,1,6,train,0.0,8.0,8.0,19
fruits (1),m,1,6,train,0.0,6.0,8.0,19
fruits (4),z,1,6,train,0.0,6.0,6.0,19
fruits (5),m,1,6,train,0.0,6.0,8.0,19
fruits (3),z,1,6,train,0.0,4.0,9.0,19
fruits (5),m,1,6,train,0.0,2.0,9.0,19
fruits (2),m,1,6,train,0.0,8.0,7.0,19
fruits (6),z,1,6,train,0.0,8.0,6.0,19
fruits (1),m,1,6,train,0.0,7.0,9.0,19
fruits (4),z,1,6,train,0.0,7.0,7.0,19
fruits (5),m,1,6,train,0.0,5.0,10.0,19
fruits (2),m,1,6,train,0.0,5.0,8.0,19
fruits (1),m,1,6,train,0.0,4.0,10.0,19
fruits (4),z,1,6,train,0.0,4.0,8.0,19
fruits (3),z,1,6,train,0.0,10.0,10.0,19
fruits (6),z,1,6,train,0.0,8.0,7.0,19
fruits (5),m,1,6,train,0.0,6.0,11.0,19
fruits (1),m,1,6,train,0.0,5.0,11.0,19
fruits (2),m,1,6,train,0.0,7.0,9.0,19
fruits (4),z,1,6,train,0.0,6.0,9.0,19
fruits (3),z,1,6,train,0.0,6.0,11.0,19
fruits (6),z,1,6,train,0.0,6.0,8.0,19
tools (1),m,0,3,train,0.0,0.0,0.0,19
tools (2),m,0,3,train,0.0,0.0,0.0,19
tools (3),m,1,3,train,0.0,0.0,0.0,19
tools (1),z,1,3,train,0.0,0.0,0.0,19
tools (3),m,1,3,train,0.0,2.0,1.0,19
tools (2),z,1,3,train,0.0,0.0,0.0,19
tools (2),z,1,3,train,0.0,1.0,1.0,19
tools (3),m,1,3,train,0.0,3.0,2.0,19
tools (1),z,1,3,train,0.0,5.0,1.0,19
tools (1),z,1,3,train,0.0,1.0,2.0,19
tools (2),z,1,3,train,0.0,4.0,2.0,19
tools (3),m,1,3,train,0.0,4.0,3.0,19
tools (1),z,1,3,train,0.0,3.0,3.0,19
tools (3),m,1,3,train,0.0,2.0,4.0,19
tools (2),z,1,3,train,0.0,4.0,3.0,19
tools (2),z,1,3,train,0.0,1.0,4.0,19
tools (3),m,1,3,train,0.0,3.0,5.0,19
tools (1),z,1,3,train,0.0,5.0,4.0,19
tools (3),m,1,3,train,0.0,2.0,6.0,19
tools (2),z,1,3,train,0.0,4.0,5.0,19
tools (1),z,1,3,train,0.0,3.0,5.0,19
tools (1),z,1,3,train,0.0,1.0,6.0,19
tools (3),m,1,3,train,0.0,4.0,7.0,19
tools (2),z,1,3,train,0.0,4.0,6.0,19
tools (2),z,1,3,train,0.0,1.0,7.0,19
tools (3),m,1,3,train,0.0,3.0,8.0,19
tools (1),z,1,3,train,0.0,5.0,7.0,19
tools (3),m,1,3,train,0.0,2.0,9.0,19
tools (1),z,1,3,train,0.0,2.0,8.0,19
tools (2),z,1,3,train,0.0,5.0,8.0,19
tools (2),z,1,3,train,0.0,1.0,9.0,19
tools (3),m,1,3,train,0.0,4.0,10.0,19
tools (2),z,1,3,train,0.0,2.0,10.0,19
tools (1),z,1,3,train,0.0,5.0,9.0,19
tools (3),m,1,3,train,0.0,3.0,11.0,19
tools (1),z,1,3,train,0.0,2.0,10.0,19
clothes (6),m,0,6,train,0.0,0.0,0.0,19
clothes (1),m,1,6,train,0.0,0.0,0.0,19
clothes (5),m,1,6,train,0.0,0.0,0.0,19
clothes (4),m,0,6,train,0.0,0.0,0.0,19
clothes (2),m,1,6,train,0.0,0.0,0.0,19
clothes (3),z,1,6,train,0.0,0.0,0.0,19
clothes (3),z,1,6,train,0.0,1.0,1.0,19
clothes (6),z,1,6,train,0.0,0.0,0.0,19
clothes (4),z,1,6,train,0.0,0.0,0.0,19
clothes (5),m,1,6,train,0.0,7.0,1.0,19
clothes (1),m,1,6,train,0.0,9.0,1.0,19
clothes (2),m,1,6,train,0.0,7.0,1.0,19
clothes (1),m,1,6,train,0.0,2.0,2.0,19
clothes (3),z,1,6,train,0.0,7.0,2.0,19
clothes (2),m,1,6,train,0.0,3.0,2.0,19
clothes (6),z,1,6,train,0.0,8.0,1.0,19
clothes (5),m,1,6,train,0.0,7.0,2.0,19
clothes (4),z,1,6,train,0.0,9.0,1.0,19
clothes (5),m,1,6,train,0.0,2.0,3.0,19
clothes (2),m,1,6,train,0.0,5.0,3.0,19
clothes (6),z,1,6,train,0.0,5.0,2.0,19
clothes (1),m,1,6,train,0.0,9.0,3.0,19
clothes (4),z,1,6,train,0.0,5.0,2.0,19
clothes (3),z,1,6,train,0.0,10.0,3.0,19
clothes (6),z,1,6,train,0.0,4.0,3.0,19
clothes (5),m,1,6,train,0.0,7.0,4.0,19
clothes (2),m,1,6,train,0.0,7.0,4.0,19
clothes (3),z,1,6,train,0.0,4.0,4.0,19
clothes (4),z,1,6,train,0.0,6.0,3.0,19
clothes (1),m,1,6,train,0.0,8.0,4.0,19
clothes (6),z,1,6,train,0.0,6.0,4.0,19
clothes (3),z,1,6,train,0.0,4.0,5.0,19
clothes (4),z,1,6,train,0.0,4.0,4.0,19
clothes (1),m,1,6,train,0.0,4.0,5.0,19
clothes (2),m,1,6,train,0.0,8.0,5.0,19
clothes (5),m,1,6,train,0.0,10.0,5.0,19
clothes (2),m,1,6,train,0.0,2.0,6.0,19
clothes (3),z,1,6,train,0.0,6.0,6.0,19
clothes (5),m,1,6,train,0.0,3.0,6.0,19
clothes (4),z,1,6,train,0.0,7.0,5.0,19
clothes (1),m,1,6,train,0.0,7.0,6.0,19
clothes (6),z,1,6,train,0.0,11.0,5.0,19
clothes (2),m,1,6,train,0.0,6.0,7.0,19
clothes (1),m,1,6,train,0.0,3.0,7.0,19
clothes (4),z,1,6,train,0.0,5.0,6.0,19
clothes (3),z,1,6,train,0.0,8.0,7.0,19
clothes (5),m,1,6,train,0.0,8.0,7.0,19
clothes (6),z,1,6,train,0.0,6.0,6.0,19
clothes (3),z,1,6,train,0.0,3.0,8.0,19
clothes (2),m,1,6,train,0.0,7.0,8.0,19
clothes (6),z,1,6,train,0.0,3.0,7.0,19
clothes (1),m,1,6,train,0.0,8.0,8.0,19
clothes (4),z,1,6,train,0.0,8.0,7.0,19
clothes (5),m,1,6,train,0.0,7.0,8.0,19
clothes (2),m,1,6,train,0.0,5.0,9.0,19
clothes (6),z,1,6,train,0.0,5.0,8.0,19
clothes (3),z,1,6,train,0.0,8.0,9.0,19
clothes (1),m,1,6,train,0.0,6.0,9.0,19
clothes (4),z,1,6,train,0.0,6.0,8.0,19
clothes (5),m,1,6,train,0.0,6.0,9.0,19
clothes (3),z,1,6,train,0.0,4.0,10.0,19
clothes (5),m,1,6,train,0.0,2.0,10.0,19
clothes (2),m,1,6,train,0.0,8.0,10.0,19
clothes (6),z,1,6,train,0.0,8.0,9.0,19
clothes (1),m,1,6,train,0.0,7.0,10.0,19
clothes (4),z,1,6,train,0.0,7.0,9.0,19
clothes (5),m,1,6,train,0.0,5.0,11.0,19
clothes (2),m,1,6,train,0.0,5.0,11.0,19
clothes (1),m,1,6,train,0.0,4.0,11.0,19
clothes (4),z,1,6,train,0.0,4.0,10.0,19
clothes (3),m,0,6,train,0.0,10.0,11.0,19
clothes (6),z,1,6,train,0.0,8.0,10.0,19
clothes (5),m,1,6,train,0.0,6.0,12.0,19
clothes (1),m,1,6,train,0.0,5.0,12.0,19
clothes (2),m,1,6,train,0.0,7.0,12.0,19
clothes (4),z,1,6,train,0.0,6.0,11.0,19
clothes (3),z,1,6,train,0.0,16.0,11.0,19
clothes (6),z,1,6,train,0.0,6.0,11.0,19
face (1),m,0,3,train,0.0,0.0,0.0,19
face (2),m,0,3,train,0.0,0.0,0.0,19
face (3),m,1,3,train,0.0,0.0,0.0,19
face (1),z,1,3,train,0.0,0.0,0.0,19
face (3),m,1,3,train,0.0,2.0,1.0,19
face (2),z,1,3,train,0.0,0.0,0.0,19
face (2),z,1,3,train,0.0,1.0,1.0,19
face (3),m,1,3,train,0.0,3.0,2.0,19
face (1),z,1,3,train,0.0,5.0,1.0,19
face (1),z,1,3,train,0.0,1.0,2.0,19
face (2),z,1,3,train,0.0,4.0,2.0,19
face (3),m,1,3,train,0.0,4.0,3.0,19
face (1),z,1,3,train,0.0,3.0,3.0,19
face (3),z,0,3,train,0.0,2.0,4.0,19
face (2),z,1,3,train,0.0,4.0,3.0,19
face (2),z,1,3,train,0.0,1.0,4.0,19
face (3),m,1,3,train,0.0,5.0,4.0,19
face (1),z,1,3,train,0.0,5.0,4.0,19
face (3),m,1,3,train,0.0,2.0,5.0,19
face (2),z,1,3,train,0.0,4.0,5.0,19
face (1),z,1,3,train,0.0,3.0,5.0,19
face (1),z,1,3,train,0.0,1.0,6.0,19
face (3),m,1,3,train,0.0,4.0,6.0,19
face (2),z,1,3,train,0.0,4.0,6.0,19
face (2),z,1,3,train,0.0,1.0,7.0,19
face (3),m,1,3,train,0.0,3.0,7.0,19
face (1),z,1,3,train,0.0,5.0,7.0,19
face (3),m,1,3,train,0.0,2.0,8.0,19
face (1),z,1,3,train,0.0,2.0,8.0,19
face (2),z,1,3,train,0.0,5.0,8.0,19
face (2),z,1,3,train,0.0,1.0,9.0,19
face (3),m,1,3,train,0.0,4.0,9.0,19
face (2),m,0,3,train,1.0,2.0,10.0,19
face (1),z,1,3,train,0.0,5.0,9.0,19
face (3),m,1,3,train,0.0,3.0,10.0,19
face (1),z,1,3,train,0.0,2.0,10.0,19
color (6),m,0,6,train,0.0,0.0,0.0,19
color (1),m,1,6,train,0.0,0.0,0.0,19
color (5),m,1,6,train,0.0,0.0,0.0,19
color (4),m,0,6,train,0.0,0.0,0.0,19
color (2),m,1,6,train,0.0,0.0,0.0,19
color (3),z,1,6,train,0.0,0.0,0.0,19
color (3),z,1,6,train,0.0,1.0,1.0,19
color (6),z,1,6,train,0.0,0.0,0.0,19
color (4),z,1,6,train,0.0,0.0,0.0,19
color (5),m,1,6,train,0.0,7.0,1.0,19
color (1),m,1,6,train,0.0,9.0,1.0,19
color (2),m,1,6,train,0.0,7.0,1.0,19
color (1),m,1,6,train,0.0,2.0,2.0,19
color (3),z,1,6,train,0.0,7.0,2.0,19
color (2),m,1,6,train,0.0,3.0,2.0,19
color (6),z,1,6,train,0.0,8.0,1.0,19
color (5),m,1,6,train,0.0,7.0,2.0,19
color (4),z,1,6,train,0.0,9.0,1.0,19
color (5),m,1,6,train,0.0,2.0,3.0,19
color (2),z,0,6,train,0.0,5.0,3.0,19
color (6),z,1,6,train,0.0,5.0,2.0,19
color (1),m,1,6,train,0.0,9.0,3.0,19
color (4),z,1,6,train,0.0,5.0,2.0,19
color (3),z,1,6,train,0.0,10.0,3.0,19
color (6),z,1,6,train,0.0,4.0,3.0,19
color (5),m,1,6,train,0.0,7.0,4.0,19
color (2),m,1,6,train,0.0,12.0,3.0,19
color (3),z,1,6,train,0.0,4.0,4.0,19
color (4),z,1,6,train,0.0,6.0,3.0,19
color (1),m,1,6,train,0.0,8.0,4.0,19
color (6),z,1,6,train,0.0,6.0,4.0,19
color (3),z,1,6,train,0.0,4.0,5.0,19
color (4),z,1,6,train,0.0,4.0,4.0,19
color (1),m,1,6,train,0.0,4.0,5.0,19
color (2),m,1,6,train,0.0,8.0,4.0,19
color (5),m,1,6,train,0.0,10.0,5.0,19
color (2),m,1,6,train,0.0,2.0,5.0,19
color (3),z,1,6,train,0.0,6.0,6.0,19
color (5),m,1,6,train,0.0,3.0,6.0,19
color (4),z,1,6,train,0.0,7.0,5.0,19
color (1),m,1,6,train,0.0,7.0,6.0,19
color (6),z,1,6,train,0.0,11.0,5.0,19
color (2),m,1,6,train,0.0,6.0,6.0,19
color (1),m,1,6,train,0.0,3.0,7.0,19
color (4),z,1,6,train,0.0,5.0,6.0,19
color (3),m,0,6,train,0.0,8.0,7.0,19
color (5),m,1,6,train,0.0,8.0,7.0,19
color (6),z,1,6,train,0.0,6.0,6.0,19
color (3),z,1,6,train,0.0,11.0,7.0,19
color (2),m,1,6,train,0.0,7.0,7.0,19
color (6),z,1,6,train,0.0,3.0,7.0,19
color (1),m,1,6,train,0.0,8.0,8.0,19
color (4),z,1,6,train,0.0,8.0,7.0,19
color (5),m,1,6,train,0.0,7.0,8.0,19
color (2),m,1,6,train,0.0,5.0,8.0,19
color (6),z,1,6,train,0.0,5.0,8.0,19
color (3),z,1,6,train,0.0,8.0,8.0,19
color (1),m,1,6,train,0.0,6.0,9.0,19
color (4),z,1,6,train,0.0,6.0,8.0,19
color (5),m,1,6,train,0.0,6.0,9.0,19
color (3),z,1,6,train,0.0,4.0,9.0,19
color (5),m,1,6,train,0.0,2.0,10.0,19
color (2),m,1,6,train,0.0,8.0,9.0,19
color (6),z,1,6,train,0.0,8.0,9.0,19
color (1),m,1,6,train,0.0,7.0,10.0,19
color (4),z,1,6,train,0.0,7.0,9.0,19
color (5),m,1,6,train,0.0,5.0,11.0,19
color (2),m,1,6,train,0.0,5.0,10.0,19
color (1),m,1,6,train,0.0,4.0,11.0,19
color (4),z,1,6,train,0.0,4.0,10.0,19
color (3),z,1,6,train,0.0,10.0,10.0,19
color (6),z,1,6,train,0.0,8.0,10.0,19
color (5),m,1,6,train,0.0,6.0,12.0,19
color (1),m,1,6,train,0.0,5.0,12.0,19
color (2),m,1,6,train,0.0,7.0,11.0,19
color (4),z,1,6,train,0.0,6.0,11.0,19
color (3),z,1,6,train,0.0,6.0,11.0,19
color (6),z,1,6,train,0.0,6.0,11.0,19
symbol (1),m,1,3,train,0.0,0.0,0.0,19
symbol (2),m,1,3,train,0.0,0.0,0.0,19
symbol (3),z,1,3,train,0.0,0.0,0.0,19
symbol (1),m,1,3,train,0.0,3.0,1.0,19
symbol (3),z,1,3,train,0.0,2.0,1.0,19
symbol (2),m,1,3,train,0.0,4.0,1.0,19
symbol (2),m,1,3,train,0.0,1.0,2.0,19
symbol (3),z,1,3,train,0.0,3.0,2.0,19
symbol (1),m,1,3,train,0.0,5.0,2.0,19
symbol (1),m,1,3,train,0.0,1.0,3.0,19
symbol (2),m,1,3,train,0.0,4.0,3.0,19
symbol (3),z,1,3,train,0.0,4.0,3.0,19
symbol (1),m,1,3,train,0.0,3.0,4.0,19
symbol (3),z,1,3,train,0.0,2.0,4.0,19
symbol (2),z,0,3,train,0.0,4.0,4.0,19
symbol (2),z,0,3,train,1.0,5.0,4.0,19
symbol (3),z,1,3,train,0.0,3.0,5.0,19
symbol (1),m,1,3,train,0.0,5.0,5.0,19
symbol (3),z,1,3,train,0.0,2.0,6.0,19
symbol (2),m,1,3,train,0.0,9.0,4.0,19
symbol (1),m,1,3,train,0.0,3.0,6.0,19
symbol (1),m,1,3,train,0.0,1.0,7.0,19
symbol (3),z,1,3,train,0.0,4.0,7.0,19
symbol (2),m,1,3,train,0.0,4.0,5.0,19
symbol (2),m,1,3,train,0.0,1.0,6.0,19
symbol (3),z,1,3,train,0.0,3.0,8.0,19
symbol (1),m,1,3,train,0.0,5.0,8.0,19
symbol (3),z,1,3,train,0.0,2.0,9.0,19
symbol (1),m,1,3,train,0.0,2.0,9.0,19
symbol (2),m,1,3,train,0.0,5.0,7.0,19
symbol (2),m,1,3,train,0.0,1.0,8.0,19
symbol (3),z,1,3,train,0.0,4.0,10.0,19
symbol (2),m,1,3,train,0.0,2.0,9.0,19
symbol (1),m,1,3,train,0.0,5.0,10.0,19
symbol (3),z,1,3,train,0.0,3.0,11.0,19
symbol (1),m,1,3,train,0.0,2.0,11.0,19
environment (6),m,0,6,train,0.0,0.0,0.0,19
environment (1),m,1,6,train,0.0,0.0,0.0,19
environment (5),m,1,6,train,0.0,0.0,0.0,19
environment (4),m,0,6,train,0.0,0.0,0.0,19
environment (2),m,1,6,train,0.0,0.0,0.0,19
environment (3),z,1,6,train,0.0,0.0,0.0,19
environment (3),z,1,6,train,0.0,1.0,1.0,19
environment (6),m,0,6,train,1.0,0.0,0.0,19
environment (4),m,0,6,train,1.0,0.0,0.0,19
environment (5),m,1,6,train,0.0,7.0,1.0,19
environment (1),m,1,6,train,0.0,9.0,1.0,19
environment (2),z,0,6,train,0.0,7.0,1.0,19
environment (1),m,1,6,train,0.0,2.0,2.0,19
environment (3),z,1,6,train,0.0,7.0,2.0,19
environment (2),m,1,6,train,0.0,10.0,1.0,19
environment (6),m,0,6,train,1.0,0.0,0.0,19
environment (5),m,1,6,train,0.0,7.0,2.0,19
environment (4),z,1,6,train,0.0,0.0,0.0,19
environment (5),m,1,6,train,0.0,2.0,3.0,19
environment (2),z,0,6,train,1.0,5.0,2.0,19
environment (6),z,1,6,train,0.0,0.0,0.0,19
environment (1),m,1,6,train,0.0,9.0,3.0,19
environment (4),z,1,6,train,0.0,5.0,1.0,19
environment (3),z,1,6,train,0.0,10.0,3.0,19
environment (6),z,1,6,train,0.0,4.0,1.0,19
environment (5),m,1,6,train,0.0,7.0,4.0,19
environment (2),m,1,6,train,0.0,12.0,2.0,19
environment (3),z,1,6,train,0.0,4.0,4.0,19
environment (4),z,1,6,train,0.0,6.0,2.0,19
environment (1),m,1,6,train,0.0,8.0,4.0,19
environment (6),z,1,6,train,0.0,6.0,2.0,19
environment (3),z,1,6,train,0.0,4.0,5.0,19
environment (4),z,1,6,train,0.0,4.0,3.0,19
environment (1),m,1,6,train,0.0,4.0,5.0,19
environment (2),m,1,6,train,0.0,8.0,3.0,19
environment (5),m,1,6,train,0.0,10.0,5.0,19
environment (2),m,1,6,train,0.0,2.0,4.0,19
environment (3),z,1,6,train,0.0,6.0,6.0,19
environment (5),m,1,6,train,0.0,3.0,6.0,19
environment (4),z,1,6,train,0.0,7.0,4.0,19
environment (1),m,1,6,train,0.0,7.0,6.0,19
environment (6),z,1,6,train,0.0,11.0,3.0,19
environment (2),m,1,6,train,0.0,6.0,5.0,19
environment (1),m,1,6,train,0.0,3.0,7.0,19
environment (4),m,0,6,train,1.0,5.0,5.0,19
environment (3),z,1,6,train,0.0,8.0,7.0,19
environment (5),m,1,6,train,0.0,8.0,7.0,19
environment (6),z,1,6,train,0.0,6.0,4.0,19
environment (3),z,1,6,train,0.0,3.0,8.0,19
environment (2),m,1,6,train,0.0,7.0,6.0,19
environment (6),z,1,6,train,0.0,3.0,5.0,19
environment (1),m,1,6,train,0.0,8.0,8.0,19
environment (4),z,1,6,train,0.0,13.0,5.0,19
environment (5),z,0,6,train,0.0,7.0,8.0,19
environment (2),m,1,6,train,0.0,5.0,7.0,19
environment (6),z,1,6,train,0.0,5.0,6.0,19
environment (3),z,1,6,train,0.0,8.0,9.0,19
environment (1),m,1,6,train,0.0,6.0,9.0,19
environment (4),z,1,6,train,0.0,6.0,6.0,19
environment (5),m,1,6,train,0.0,13.0,8.0,19
environment (3),z,1,6,train,0.0,4.0,10.0,19
environment (5),m,1,6,train,0.0,2.0,9.0,19
environment (2),m,1,6,train,0.0,8.0,8.0,19
environment (6),z,1,6,train,0.0,8.0,7.0,19
environment (1),m,1,6,train,0.0,7.0,10.0,19
environment (4),z,1,6,train,0.0,7.0,7.0,19
environment (5),m,1,6,train,0.0,5.0,10.0,19
environment (2),m,1,6,train,0.0,5.0,9.0,19
environment (1),m,1,6,train,0.0,4.0,11.0,19
environment (4),z,1,6,train,0.0,4.0,8.0,19
environment (3),z,1,6,train,0.0,10.0,11.0,19
environment (6),m,0,6,train,1.0,8.0,8.0,19
environment (5),m,1,6,train,0.0,6.0,11.0,19
environment (1),m,1,6,train,0.0,5.0,12.0,19
environment (2),m,1,6,train,0.0,7.0,10.0,19
environment (4),z,1,6,train,0.0,6.0,9.0,19
environment (3),z,1,6,train,0.0,6.0,12.0,19
environment (6),m,0,6,train,1.0,14.0,8.0,19
vehicle (1),m,1,3,train,0.0,0.0,0.0,19
vehicle (2),z,0,3,train,0.0,0.0,0.0,19
vehicle (3),z,1,3,train,0.0,0.0,0.0,19
vehicle (1),m,1,3,train,0.0,3.0,1.0,19
vehicle (3),z,1,3,train,0.0,2.0,1.0,19
vehicle (2),m,1,3,train,0.0,0.0,0.0,19
vehicle (2),m,1,3,train,0.0,1.0,1.0,19
vehicle (3),z,1,3,train,0.0,3.0,2.0,19
vehicle (1),m,1,3,train,0.0,5.0,2.0,19
vehicle (1),m,1,3,train,0.0,1.0,3.0,19
vehicle (2),m,1,3,train,0.0,4.0,2.0,19
vehicle (3),z,1,3,train,0.0,4.0,3.0,19
vehicle (1),m,1,3,train,0.0,3.0,4.0,19
vehicle (3),z,1,3,train,0.0,2.0,4.0,19
vehicle (2),m,1,3,train,0.0,4.0,3.0,19
vehicle (2),m,1,3,train,0.0,1.0,4.0,19
vehicle (3),z,1,3,train,0.0,3.0,5.0,19
vehicle (1),m,1,3,train,0.0,5.0,5.0,19
vehicle (3),z,1,3,train,0.0,2.0,6.0,19
vehicle (2),m,1,3,train,0.0,4.0,5.0,19
vehicle (1),m,1,3,train,0.0,3.0,6.0,19
vehicle (1),m,1,3,train,0.0,1.0,7.0,19
vehicle (3),z,1,3,train,0.0,4.0,7.0,19
vehicle (2),m,1,3,train,0.0,4.0,6.0,19
vehicle (2),m,1,3,train,0.0,1.0,7.0,19
vehicle (3),z,1,3,train,0.0,3.0,8.0,19
vehicle (1),m,1,3,train,0.0,5.0,8.0,19
vehicle (3),z,1,3,train,0.0,2.0,9.0,19
vehicle (1),m,1,3,train,0.0,2.0,9.0,19
vehicle (2),m,1,3,train,0.0,5.0,8.0,19
vehicle (2),m,1,3,train,0.0,1.0,9.0,19
vehicle (3),z,1,3,train,0.0,4.0,10.0,19
vehicle (2),m,1,3,train,0.0,2.0,10.0,19
vehicle (1),m,1,3,train,0.0,5.0,10.0,19
vehicle (3),z,1,3,train,0.0,3.0,11.0,19
vehicle (1),m,1,3,train,0.0,2.0,11.0,19
instrument (1),m,1,3,train,0.0,0.0,0.0,19
instrument (2),m,1,3,train,0.0,0.0,0.0,19
instrument (3),z,1,3,train,0.0,0.0,0.0,19
instrument (1),m,1,3,train,0.0,3.0,1.0,19
instrument (3),z,1,3,train,0.0,2.0,1.0,19
instrument (2),m,1,3,train,0.0,4.0,1.0,19
instrument (2),m,1,3,train,0.0,1.0,2.0,19
instrument (3),z,1,3,train,0.0,3.0,2.0,19
instrument (1),m,1,3,train,0.0,5.0,2.0,19
instrument (1),m,1,3,train,0.0,1.0,3.0,19
instrument (2),m,1,3,train,0.0,4.0,3.0,19
instrument (3),z,1,3,train,0.0,4.0,3.0,19
instrument (1),m,1,3,train,0.0,3.0,4.0,19
